"","system.index","Wetness","Wetness_1","Wetness_10","Wetness_11","Wetness_12","Wetness_13","Wetness_14","Wetness_15","Wetness_16","Wetness_17","Wetness_18","Wetness_19","Wetness_2","Wetness_20","Wetness_21","Wetness_22","Wetness_23","Wetness_24","Wetness_25","Wetness_26","Wetness_27","Wetness_28","Wetness_29","Wetness_3","Wetness_30","Wetness_31","Wetness_32","Wetness_4","Wetness_5","Wetness_6","Wetness_7","Wetness_8","Wetness_9",".geo","CID","class"
"251","000000000000000000fb_0",-593.9109,-526.9044,-570.7561,-537.8341,-501.0381,-664.2713,-677.619,-1003.97,-932.2855,-1043.8385,-1282.5826,-1006.4446,-501.49405,-989.66003,-1004.3106,-961.3218,-995.8086,-776.3602,-984.173,-980.9841,-1112.6526,41.9168999999998,172.9895,-605.58844,149.20965,148.4989,109.46105,-542.3829,-461.9623,-581.4498,-531.2341,-658.8089,-568.2733,NA,251,"for"
"252","000000000000000000fc_0",-451.2058,-479.5462,-363.4674,-319.8422,-459.8323,-587.862,-673.233,-722.3058,-820.8051,-1039.416,-840.0786,-815.5209,-593.1703,-745.2427,-882.5959,-666.62854,-710.05493,-633.7357,-765.4966,-709.9164,-924.1704,57.9991,123.2491,-972.5613,53.9850500000001,150.61495,85.9106000000001,-591.1055,-590.7254,-416.02365,-522.723,-459.77875,-637.4554,NA,252,"for"
"253","000000000000000000fd_0",-594.8979,-505.4806,-464.1828,-510.9439,-517.6043,-611.8331,-578.9775,-901.3253,-917.3468,-1146.716,-909.5847,-883.9887,-491.70868,-842.37683,-926.6623,-627.941,-888.7536,-711.9005,-853.8823,-695.192,-910.3994,51.4858999999999,164.22035,-510.3796,107.8637,195.236,-220.2362,-538.6306,-458.7089,-451.9828,-521.8378,-683.0287,-633.5457,NA,253,"for"
"254","000000000000000000fe_0",-423.0445,-476.7614,-500.9598,-416.22638,-541.6527,-553.9441,-541.66473,-713.2503,-866.2602,-829.7999,-778.6524,-663.8416,-495.77972,-622.9843,-632.4728,-528.06323,-724.31146,-647.3153,-720.2583,-653.3267,-841.7934,25.2222,-16.3724,-510.0659,3.96614999999998,77.8952,10.9594,-456.02466,-384.3375,-509.47858,-477.163,-593.24677,-548.8312,NA,254,"for"
"255","000000000000000000ff_0",-454.1962,-557.2841,-615.6504,-519.14954,-605.6698,-636.2897,-579.5365,-858.3561,-967.6107,-998.73895,-912.41833,-779.56177,-488.8026,-699.9108,-723.7384,-769.9459,-765.8316,-745.3685,-830.9426,-881.4114,-1063.2745,-143.75875,11.6861000000001,-589.9224,11.7651999999999,134.795,35.7067500000001,-448.322,-489.8149,-554.5261,-564.7376,-593.97504,-712.4522,NA,255,"for"
"256","00000000000000000100_0",-566.0485,-463.6835,-612.477,-493.26245,-526.0298,-605.3998,-604.30347,-930.42773,-937.38135,-969.3262,-883.1847,-802.93054,-541.5061,-772.8489,-853.1183,-671.82446,-907.5019,-716.36316,-883.625,-893.1279,-1015.5127,-73.0794,-7.06609999999984,-627.8798,-3.28314999999999,54.3213000000001,-9.70154999999997,-490.86575,-432.9072,-646.1261,-594.6801,-644.3048,-642.1013,NA,256,"for"
"257","00000000000000000000_0",-17.673399,-118.653946,-15.0069,-37.7125,-258.5484,-135.3937,-257.5546,-158.2487,-92.5043,-298.6583,-502.178,-413.4788,-77.4699,-110.0927,-142.44466,-222.58011,-181.5417,-155.95786,-254.5487,-127.7971,-273.5263,5.10544999999996,39.4467,-195.0775,58.8898,55.55485,61.25105,-62.1956,-163.1183,-210.34375,90.2572,-58.349,-338.2219,NA,257,"ltr"
"258","00000000000000000001_0",-104.61325,-203.9297,4.9828,-247.22845,-33.43035,-187.5635,-14.6844,-385.15936,-354.9246,-448.1543,-384.7929,-286.3322,-160.2777,-220.9826,-151.58224,-305.60025,-322.04688,-289.7367,-277.8162,-359.23566,-442.15396,-20.4311,28.3813,-267.7134,36.5627,28.3102000000002,13.6,-235.0519,-239.0773,-319.6783,-338.3741,-84.6306,-144.5972,NA,258,"ltr"
"259","00000000000000000002_0",-758.9993,-797.4008,-714.36755,-867.3853,-781.07666,-908.3679,-849.9219,-1079.656,-1097.4999,-1224.6575,-1018.2593,-829.3838,-1015.3457,-1151.1498,-935.0616,-965.35474,-976.12714,-1037.7797,-878.48706,-1124.2183,-1159.0579,-144.7915,-31.60675,-985.00244,-58.0405,-139.2462,-79.3454000000002,-764.7071,-652.024,-767.4982,-748.3155,-828.6244,-864.8754,NA,259,"ltr"
"260","00000000000000000003_0",50.0061,-214.3952,-19.3894,-259.6101,-363.2383,-148.4257,-142.2463,-278.52255,-254.46455,-466.15036,-291.04797,-125.3117,-296.61133,-103.9866,-27.18275,-214.0314,-237.14111,-197.3296,-227.7844,-449.53497,-340.58563,-8.0687,-48.2414,-203.6563,-13.0796,-1.75625,-0.395300000000034,2.5922,-348.89362,-309.9578,-323.1106,-26.0238,-273.42114,NA,260,"ltr"
"261","00000000000000000004_0",-825.6202,-769.0935,-1320.372,-1450.554,-1121.0391,-1432.7905,-1492.2517,-1656.517,-1951.4596,-1725.06,-1826.3724,-1720.6617,-747.0145,-1572.4982,-1815.8826,-1734.1838,-1480.019,-1374.4248,-1624.0126,-1594.4487,-2043.9343,-954.05095,-565.3913,-854.3262,-279.199,-500.2054,-718.8413,-806.9814,-841.06323,-702.2834,-1264.8652,-1279.1082,-1254.1135,NA,261,"ltr"
"262","00000000000000000005_0",-746.42786,-784.1907,-769.43787,-869.8579,-949.8934,-1313.0974,-1235.3712,-1191.4033,-940.3272,-1354.2787,-1518.0177,-1267.889,-877.9482,-949.2112,-981.84344,-1211.7638,-994.2208,-900.36707,-992.5769,-981.8402,-1523.5538,-253.9849,-500.62735,-1669.7283,-106.2354,-54.4622,-257.5931,-1107.2307,-1128.0096,-750.5899,-1307.1272,-686.8015,-1550.6819,NA,262,"ltr"
"263","00000000000000000006_0",-253.6512,-288.346,-198.3776,-236.4641,-386.5528,-384.33563,-392.3614,-342.2893,-390.8749,-559.9659,-509.58618,-329.6311,-238.59344,-315.19476,-303.2764,-379.6199,-468.9234,-290.73944,-441.35385,-391.25708,-577.4247,68.2288999999999,66.9668,-391.27478,105.4232,124.0429,73.3998,-399.01953,-340.4131,-267.48505,-112.332,-29.3128,-463.1486,NA,263,"ltr"
"264","00000000000000000007_0",-596.8527,-484.00244,-1101.8018,-1118.1304,-1267.5778,-1170.7065,-1189.0768,-1166.7562,-1319.9336,-1534.5079,-1463.0875,-1172.9573,-469.97,-1249.081,-1366.1536,-1627.7423,-1329.3702,-1205.6462,-1412.2665,-1205.1179,-1591.7245,-849.0285,-618.11045,-577.239,-445.7867,-487.13635,-419.785,-1072.7036,-699.5022,-1294.0424,-1122.9299,-1169.6138,-1024.9008,NA,264,"ltr"
"265","00000000000000000008_0",-192.74,-442.68658,-89.0206,-295.26886,-288.9905,-448.6733,-451.6796,-699.2789,-638.1721,-624.0044,-708.30347,-529.9562,-327.46594,-539.4857,-630.8017,-653.2535,-625.54425,-575.8432,-540.4079,-658.2791,-782.2786,-154.789,-39.563,-447.4364,-68.2473,-65.1924,-30.6757,-206.1506,-339.3828,-219.5859,-304.34625,-364.4925,-362.7964,NA,265,"ltr"
"266","00000000000000000009_0",-629.9586,-644.1457,-1031.831,-1065.9938,-1255.2673,-1116.3411,-1396.0107,-1604.622,-1274.4133,-1659.3467,-1319.9362,-1201.76,-715.7219,-1368.8336,-1156.191,-1795.6165,-1326.4229,-1168.6688,-1183.48,-1265.4779,-1989.451,-790.8934,-691.6855,-1308.0988,-474.39375,-720.0183,-918.4745,-751.1532,-1617.2299,-1248.346,-988.1647,-1532.4268,-1244.492,NA,266,"ltr"
"267","0000000000000000000a_0",36.77655,-57.58,-8.7246,-25.4386,-91.4153,-51.0851,-62.4665,-84.3787,-88.354355,-215.51456,-119.7159,-58.39315,-11.2463,-73.039,-50.66165,-90.78055,-107.1559,-89.3203,-45.8411,-65.4921,-202.2432,-8.10249999999999,-38.8331,-156.67871,-15.1376,-23.8876,-33.05515,7.3110504,-105.61865,25.15835,-167.8396,-102.94245,-8.5582,NA,267,"ltr"
"268","0000000000000000000b_0",-168.8264,-357.83264,-105.3741,-361.49487,-442.8614,-338.2256,-249.60464,-533.66833,-547.2262,-647.62714,-436.8713,-312.9934,-452.7433,-315.6718,-613.2654,-594.5874,-570.3509,-426.6153,-522.3733,-637.34534,-709.54596,31.4317,63.0799,-537.0607,72.20365,104.062,106.4922,-160.659,-472.67322,-396.1562,-562.3516,-414.3114,-433.6428,NA,268,"ltr"
"269","0000000000000000000c_0",-329.2354,-479.03314,-594.8905,-823.1578,-1092.5247,-991.657,-961.1307,-1216.6355,-876.315,-1111.7151,-1071.0925,-1124.4578,-1029.2168,-928.7881,-851.7119,-1361.6105,-973.6272,-759.846,-771.4766,-1082.7695,-1174.1908,-420.2272,-845.3255,-822.564,-396.72075,-418.3631,-547.52275,-442.6199,-727.6373,-1124.2028,-1038.855,-512.4304,-1230.5896,NA,269,"ltr"
"270","0000000000000000000d_0",-1725.4268,-1433.7969,-1460.4553,-1334.0724,-1126.4241,-1435.0822,-1403.4176,-1530.5491,-1650.9207,-1820.2079,-1618.3824,-1573.5732,-1561.3342,-1382.1256,-1453.7891,-1458.9155,-1238.147,-1374.6733,-1386.8234,-1517.0547,-1722.2678,-363.8247,-189.7301,-1553.4467,-285.66985,-204.7481,-123.5999,-1190.0521,-1187.4615,-1391.9064,-1420.3351,-1664.7214,-1240.1318,NA,270,"ltr"
"271","0000000000000000000e_0",-649.6882,-613.49,-921.0102,-781.3794,-788.73096,-864.78064,-934.6688,-954.6534,-1003.965,-1120.4915,-878.7888,-826.7216,-612.30273,-929.9302,-904.013,-874.4032,-811.341,-861.3568,-889.97107,-944.01587,-1129.8464,-5.34899999999996,74.76025,-836.4887,20.7389500000001,72.8826000000003,41.1850999999998,-677.6055,-548.0919,-703.0065,-663.97253,-844.5341,-883.6538,NA,271,"ltr"
"272","0000000000000000000f_0",-415.6072,-592.4684,-43.7557,-379.1945,-603.5693,-576.8009,-545.0467,-733.897,-792.9158,-949.8933,-738.2759,-608.64087,-387.6106,-743.4749,-642.9633,-644.08386,-728.2879,-665.8262,-559.749,-816.3184,-865.34485,33.8832999999999,73.555,-537.1138,79.6889,126.3022,138.1122,-405.2658,-1407.8035,-654.47705,-581.5696,-616.4717,-603.3159,NA,272,"ltr"
"273","00000000000000000010_0",-542.41785,-773.1205,-405.9074,-567.4772,-792.7706,-877.3143,-706.4315,-979.6773,-1397.4705,-931.33185,-1191.2516,-795.6845,-616.7968,-701.744,-1061.632,-966.79456,-1129.1794,-839.6303,-723.88745,-955.5027,-1555.6115,-414.3522,-448.2876,-839.6862,-497.2495,-404.003,-423.02575,-645.7634,-755.0501,-396.67056,-879.1069,-794.0003,-740.1183,NA,273,"ltr"
"274","00000000000000000012_0",-1089.8882,-859.5398,-880.399,-955.7334,-1071.6566,-1184.4056,-1147.8992,-1214.7849,-1447.0741,-1496.6797,-1217.4287,-1304.4734,-808.50793,-1338.5774,-1399.5889,-1488.8232,-1330.467,-1355.6215,-1037.1433,-1267.7937,-1254.9114,-1012.2801,-333.12335,-816.4,-75.854,-354.2116,-533.5593,-747.7737,-1480.6143,-1077.1296,-1001.18835,-1179.4,-1141.4484,NA,274,"ltr"
"275","00000000000000000013_0",-1227.0778,-1274.6613,-763.5153,-1036.9517,-991.1277,-1135.4482,-1094.5438,-1658.0854,-1506.6787,-1411.3245,-1357.242,-1235.0271,-835.4172,-1133.9637,-1213.828,-1354.8098,-1168.5657,-1247.3296,-1010.9346,-1235.9486,-1941.2224,-423.2164,-588.44395,-1051.9209,-331.02115,-301.1459,-229.3525,-710.6562,-943.7466,-754.3003,-939.0475,-1009.6663,-1224.6259,NA,275,"ltr"
"276","00000000000000000014_0",-1558.82,-1059.1691,-1255.4445,-1240.8423,-1274.9479,-1339.8682,-1362.2145,-1536.513,-1749.7654,-1766.5657,-1763.5178,-1508.5625,-1270.2311,-1276.0842,-1360.0245,-1625.425,-1531.2588,-1233.1931,-1400.9102,-1402.9248,-1649.7769,-392.0379,-351.50995,-1619.4926,-414.4631,-250.97085,-142.2322,-1692.8799,-1564.9775,-1298.2546,-1374.4872,-921.11523,-1649.7574,NA,276,"ltr"
"277","00000000000000000015_0",-969.681,-953.43,-1089.9138,-1617.2009,-1457.283,-1349.2844,-1297.7603,-1559.3463,-1447.3523,-1622.8887,-1411.0923,-1337.066,-894.62964,-1246.6731,-1297.7379,-1165.0107,-1164.2148,-1197.0735,-1047.7618,-1180.6599,-1451.0084,-86.6084999999999,-99.3164,-1052.4698,-104.9371,-180.1989,-111.2151,-856.7963,-910.5479,-927.90686,-1433.5981,-1417.2917,-1226.2448,NA,277,"ltr"
"278","00000000000000000018_0",-931.6716,-701.9803,-637.999,-467.5527,-554.1559,-930.9553,-918.8959,-1359.4058,-1539.0217,-1521.5398,-1587.0454,-1034.8983,-588.09937,-1014.2487,-1134.5396,-1165.9176,-1102.4949,-1072.093,-1085.3795,-1143.573,-1595.6792,-750.7538,-404.45225,-734.8871,-446.2469,-259.0258,-324.0661,-602.90283,-463.4659,-638.0458,-988.0589,-931.8145,-795.7901,NA,278,"ltr"
"279","00000000000000000019_0",-315.5837,-349.8505,-291.3615,-264.1608,-357.21506,-421.152,-389.0674,-539.9561,-487.4996,-686.9384,-645.6258,-431.3764,-253.68854,-546.1932,-465.3516,-433.6405,-543.3454,-463.1027,-586.69086,-444.18884,-538.1595,119.6044,88.6421000000001,-369.3297,64.4950000000001,99.5124,90.5519,-423.50952,-335.0536,-236.4332,-294.2045,-35.9936,-445.0888,NA,279,"ltr"
"280","0000000000000000001a_0",-968.0508,-847.89197,-797.9237,-681.19104,-642.479,-1061.8965,-1269.9918,-1222.2986,-1411.9214,-1407.3164,-1239.6814,-1421.5896,-621.0311,-1354.6836,-1607.7526,-1879.1606,-1876.6537,-1757.2454,-1492.5496,-1720.1185,-1909.3066,-1049.1741,-762.03485,-1001.7649,-834.4704,-429.9792,-521.3129,-837.6241,-921.8621,-776.1292,-1282.0242,-1267.8552,-922.8821,NA,280,"ltr"
"281","0000000000000000001b_0",-186.2862,-337.92273,-127.3618,-234.5021,-369.4536,-283.86462,-355.5279,-460.415,-521.9669,-628.8417,-537.8789,-361.77588,-217.0723,-353.7798,-386.47437,-381.9182,-544.0529,-424.9579,-391.84805,-465.53604,-715.5581,30.6053,70.2696,-367.6978,97.26,108.6131,108.3267,-291.6118,-323.6814,-208.1799,-390.86005,-323.41516,-327.8506,NA,281,"ltr"
"282","0000000000000000001c_0",-733.207,-645.9247,-1042.7039,-835.6748,-803.8375,-1052.4514,-960.9365,-1294.8345,-1420.3806,-1399.5796,-1421.7582,-1293.5547,-711.2747,-1159.9443,-1301.0435,-1106.0952,-1119.8529,-1196.7742,-1234.5219,-1466.7703,-1285.2365,-229.9286,-166.1492,-882.6489,-230.6378,189.2416,63.8978999999999,-700.2402,-1001.9951,-772.3496,-956.16797,-675.8187,-855.60736,NA,282,"ltr"
"283","0000000000000000001d_0",-822.25024,-782.5188,-1481.3221,-1192.1046,-1233.2937,-1448.166,-1670.239,-1952.8379,-2177.1042,-1730.7316,-1847.279,-2263.8467,-743.1926,-1725.9156,-1590.7477,-1818.5151,-1729.1892,-1499.4847,-1711.3706,-1491.3977,-1960.2588,-859.1879,-1612.2399,-818.7256,-1269.54315,-1318.1154,-1107.39865,-1243.0132,-1323.2601,-1141.651,-1270.2043,-1428.0342,-1291.5507,NA,283,"ltr"
"284","0000000000000000001f_0",-789.1305,-1036.9758,-1511.9585,-1570.3162,-1434.7292,-1670.6455,-1304.1113,-2322.8801,-1770.1968,-1604.8022,-1789.8707,-1719.5544,-1214.6201,-1720.7057,-1617.126,-1690.2448,-1571.0273,-1415.7622,-1396.8047,-1923.7644,-2080.2322,-736.39785,-521.31935,-1578.9197,-231.4815,-280.9812,-628.3649,-1626.4348,-1093.2379,-1506.6929,-1675.8977,-1531.2644,-1683.855,NA,284,"ltr"
"285","00000000000000000020_0",-821.7769,-1028.418,-1136.593,-1013.5171,-990.6828,-1022.9012,-1206.9757,-1273.3778,-1433.0741,-1720.6278,-1460.7563,-1345.8806,-1162.041,-1189.3481,-1316.1931,-1629.3203,-1503.752,-1153.7383,-1664.6255,-1425.303,-1410.5083,55.4587000000001,161.4172,-1114.0166,-37.0409499999999,-33.0577,24.277,-977.336,-979.8134,-926.3938,-1202.1145,-981.5337,-1035.8007,NA,285,"ltr"
"286","00000000000000000021_0",-349.7826,-435.4707,-308.4118,-743.83203,-614.37427,-503.76,-777.5908,-1368.7637,-1187.1545,-1107.7833,-815.4037,-627.3445,-442.6171,-684.8666,-620.27167,-741.0269,-738.8878,-838.62854,-863.8837,-854.9993,-942.9375,-105.1862,-164.01825,-1297.2649,-69.8214,-79.1593,26.2708000000001,-766.9463,-986.5554,-672.4719,-718.84814,-977.6121,-739.4406,NA,286,"ltr"
"287","00000000000000000022_0",-869.1061,-898.4127,-556.93866,-864.5453,-902.7212,-1212.7631,-1018.8179,-1463.0044,-1153.9976,-1244.8423,-1305.2903,-1171.8792,-767.48004,-959.1431,-978.5339,-1200.924,-978.5801,-986.3204,-1067.6458,-995.1763,-1258.8691,-506.5624,-26.216,-1053.1842,-692.0607,-5.57679999999988,-197.044,-578.4643,-933.7846,-621.5581,-839.45215,-980.5785,-931.5569,NA,287,"ltr"
"288","00000000000000000023_0",-1069.2136,-939.1474,-1541.5365,-1774.3181,-1499.154,-1866.4678,-2192.2207,-2800.1914,-2712.1567,-2323.0833,-2619.0906,-2310.2883,-828.3038,-2091.2107,-2380.6694,-2244.6523,-1960.08,-2040.4652,-1743.7614,-2247.1802,-2673.0532,-1291.4276,-981.982,-924.1974,-1397.3861,-873.4093,-909.89745,-3084.196,-2029.7874,-1337.6204,-2040.2845,-1784.1947,-2158.8535,NA,288,"ltr"
"289","00000000000000000025_0",-46.2418,-346.0077,-111.1564,-126.38005,-428.78564,-826.6351,-284.93243,-586.9296,-576.0188,-784.4498,-1016.9539,-415.535,-519.0776,-293.3925,-468.5237,-590.8342,-356.99985,-328.1585,-596.2258,-559.20764,-440.64276,-480.8717,-109.1583,-479.81256,-39.77645,-5.38999999999999,-160.7048,-504.3276,-657.3475,-623.6675,-123.2364,-609.74536,-889.4768,NA,289,"ltr"
"290","00000000000000000027_0",-522.96,-578.1415,-876.60864,-751.84045,-659.75806,-1022.51587,-964.3184,-1020.82605,-1157.3595,-1164.0541,-1073.4382,-1035.3728,-542.3784,-1147.356,-1143.2261,-1008.4586,-1116.7456,-895.3239,-976.8932,-1300.6642,-1651.9456,-423.56325,-393.0563,-709.30444,-396.8235,-587.8443,-335.2522,-1370.2107,-1029.1978,-1120.2739,-1021.5949,-1464.9298,-1236.2231,NA,290,"ltr"
"291","00000000000000000028_0",-414.1925,-497.29907,-415.2047,-406.64694,-428.99146,-935.489,-728.6704,-826.29675,-821.2166,-945.32947,-794.1543,-687.2826,-626.0868,-657.9135,-671.3078,-659.2634,-766.2254,-644.0442,-738.8914,-860.8836,-1024.6841,-113.2541,-11.3611,-554.79474,-36.1351000000002,72.2976,-25.5057999999999,-529.8705,-538.3985,-387.984,-461.3318,-356.08997,-554.6974,NA,291,"ltr"
"292","00000000000000000029_0",-1073.5977,-863.28613,-1103.639,-1061.0092,-1243.6619,-1155.1597,-1084.2563,-1227.8779,-1385.1473,-1711.8944,-1581.8706,-1230.0074,-988.9558,-1214.0978,-1191.2148,-1712.4556,-979.1954,-1548.5582,-1393.4388,-1329.0939,-2074.3462,-810.22475,-430.32395,-1421.2865,-427.8964,-655.9752,-743.3845,-910.97424,-1012.0309,-878.5901,-894.67535,-1176.4885,-1092.8865,NA,292,"ltr"
"293","0000000000000000002a_0",-903.5223,-1160.76,-985.1689,-894.4149,-872.503,-961.04297,-1151.5088,-1460.6659,-1381.9866,-1626.0386,-1764.3701,-1218.3923,-951.3361,-1147.893,-1294.6663,-1347.702,-1111.033,-1125.2593,-1265.9255,-1355.1328,-1555.3186,-560.6169,-150.79035,-1255.8735,-216.4723,-113.32835,-223.6338,-838.808,-1238.552,-809.4557,-1004.342,-1190.2023,-1362.2316,NA,293,"ltr"
"294","0000000000000000002b_0",-847.8667,-1188.1115,-698.9426,-791.505,-863.0669,-1853.6125,-2372.1245,-2089.7476,-1975.4297,-1912.0435,-1845.4268,-1286.0486,-892.6419,-1132.3442,-1198.0312,-1386.4923,-1507.0134,-1155.3828,-1229.8774,-1259.3315,-1255.3495,-565.54395,-542.888,-1255.7161,-325.4538,-490.03395,-762.2095,-731.92664,-718.217,-686.8588,-640.9159,-1584.9176,-1177.7089,NA,294,"ltr"
"295","0000000000000000002c_0",-878.73157,-1776.8928,-976.7782,-936.32007,-957.4395,-980.05975,-1066.8389,-1104.0365,-1224.8278,-1367.7607,-1201.9224,-2574.1519,-1513.0945,-1671.219,-2568.2632,-2677.0176,-2287.2852,-1649.4014,-1992.6785,-2441.4722,-2391.8398,-1286.3365,-826.723,-1167.1346,-304.63145,-491.7803,-604.0261,-978.86584,-856.4942,-938.32336,-792.6233,-886.6771,-926.3073,NA,295,"ltr"
"296","0000000000000000002d_0",-1636.8092,-1319.6974,-1600.9419,-1181.5995,-822.13776,-1557.5729,-1484.4672,-1804.645,-1726.4304,-1413.4617,-1349.5261,-1246.887,-1309.2305,-1456.0841,-2285.8652,-2257.7014,-1648.2097,-1728.845,-2004.6282,-1456.6349,-1616.241,-1010.6636,-590.6628,-1103.1532,-693.61785,-44.3071000000001,-567.1312,-1030.5726,-1336.4418,-1158.128,-1590.8494,-1556.1211,-1340.365,NA,296,"ltr"
"297","0000000000000000002e_0",-1063.8103,-1020.7551,-1021.6754,-1285.2856,-1129.5911,-1072.3308,-1405.3822,-1960.6509,-2159.5647,-2256.495,-1921.8774,-1837.7057,-1024.4058,-1788.6714,-1595.3475,-1730.5162,-1497.6921,-1321.5294,-1409.1467,-1435.4622,-1589.8088,-128.97925,-410.9135,-1380.4998,-394.7931,-297.5219,-239.0048,-1097.9674,-1042.4587,-1057.2693,-1360.4575,-1003.76746,-1310.385,NA,297,"ltr"
"298","0000000000000000002f_0",-656.8133,-633.7926,-939.3491,-952.29755,-1054.0771,-1191.6892,-1316.7585,-1555.6279,-1660.5688,-1594.2607,-1567.4484,-1449.9612,-594.6527,-1454.0323,-1442.6819,-1580.7393,-1455.8726,-1189.4583,-1361.6132,-1540.8295,-1690.2948,-806.1445,-487.9557,-609.9948,-552.618,-161.8595,-444.9172,-1006.6664,-930.7041,-824.34845,-1081.509,-919.7532,-1051.2765,NA,298,"ltr"
"299","00000000000000000030_0",-308.3972,-756.9714,-144.109,-344.7597,-540.4062,-367.0407,-337.23712,-492.588,-426.15625,-692.985,-660.10315,-508.45233,-544.66156,-425.6494,-467.5634,-323.7783,-321.66666,-296.65515,-355.1787,-374.0926,-566.4972,-69.52345,44.8136,-704.4971,38.85475,61.6791999999999,61.2098,-468.66522,-778.6242,-677.8399,-580.3618,-224.7892,-805.6715,NA,299,"ltr"
"300","00000000000000000031_0",-522.80225,-539.8456,-613.82654,-726.5807,-751.4779,-938.8737,-839.1395,-1187.0728,-1284.2754,-1508.5273,-1320.359,-1068.2496,-490.1808,-1143.8572,-1388.59,-1325.174,-1379.0215,-1081.1488,-1277.941,-1373.9702,-1535.0558,-324.4887,-449.7804,-553.917,-198.40845,-398.028,-363.4765,-535.7927,-543.3719,-555.90125,-701.4694,-739.7283,-811.63245,NA,300,"ltr"
"301","00000000000000000032_0",-585.9375,-589.1592,-451.6953,-1095.1072,-809.2556,-834.2217,-772.4393,-1101.8562,-1018.169,-1656.7097,-1352.492,-1075.5677,-503.7519,-1429.4565,-1436.4126,-1388.4531,-1381.6161,-1107.9835,-1131.825,-1377.3059,-1485.0133,-209.33025,-204.09115,-551.7533,-340.0521,152.8777,-107.59545,-553.6751,-476.7628,-506.39844,-513.69696,-558.0885,-566.5652,NA,301,"ltr"
"302","00000000000000000034_0",-1013.3928,-828.5662,-1194.7263,-1186.9291,-1135.2909,-1186.4073,-1244.9434,-1468.6338,-1386.0245,-1534.3018,-1369.2365,-1320.484,-848.1567,-1367.4005,-1514.6017,-1618.1521,-1487.4932,-1237.7444,-1461.7085,-1405.0854,-1771.5958,-876.5312,-588.6587,-896.164,-506.5411,-661.30905,-464.02365,-674.48505,-769.0138,-743.17236,-906.0739,-1128.5399,-1175.9492,NA,302,"ltr"
"303","00000000000000000035_0",-806.687,-778.4434,-837.23206,-865.3447,-798.43427,-1074.5372,-1044.0464,-1216.0695,-1373.8484,-1448.7527,-1649.3517,-1281.7461,-799.7499,-978.5227,-1232.4094,-1101.1655,-1300.727,-1069.5101,-1277.7769,-1151.04,-1496.366,-430.49985,-257.81225,-1004.9165,-303.3212,-139.5354,-131.0245,-862.2355,-852.5546,-827.5509,-987.91284,-744.1187,-986.9801,NA,303,"ltr"
"304","00000000000000000036_0",-1129.6725,-905.6188,-1243.3889,-1413.3254,-1124.0901,-1598.5172,-1219.884,-1753.7452,-1642.2893,-2145.0808,-1743.9238,-1861.9291,-820.8157,-1344.4885,-1731.1863,-1691.007,-1653.3307,-1712.7957,-1599.3322,-1911.9148,-2288.295,-1063.9666,-882.0386,-1008.1397,-708.02155,-972.43065,-771.9904,-887.9485,-888.4558,-1042.9998,-1030.6782,-1088.3079,-1147.5958,NA,304,"ltr"
"305","00000000000000000037_0",33.762848,-3.6908002,-20.6823,-23.2964,-54.9453,-96.6309,-9.5961,-47.2231,23.8523,-142.08,-146.3844,-98.8769,-31.0356,-89.40645,-89.8007,-90.8353,-148.8777,-74.6704,-84.3118,-144.152,-194.45331,-88.98815,78.4672,-4.8673,133.97285,36.4903,50.1414,164.6168,-14.6524,-21.062,-66.735855,-73.2046,-19.27885,NA,305,"ltr"
"306","00000000000000000038_0",-825.7202,-607.3478,-701.90015,-864.8016,-684.0273,-1346.2004,-858.4737,-1862.3657,-1311.0938,-1707.7189,-1692.9828,-1617.4594,-575.2016,-1394.1807,-1508.6743,-1481.7319,-1350.53,-1207.6512,-1135.119,-1471.0249,-1803.3479,-1160.7452,-496.9381,-798.6126,-415.64265,-122.3568,-346.81895,-776.7296,-818.8398,-889.1134,-868.6018,-723.533,-1243.5624,NA,306,"ltr"
"307","00000000000000000039_0",-1116.2761,-897.5098,-786.11017,-637.98517,-707.5148,-831.16,-1149.1963,-1400.8622,-1741.0006,-1474.2142,-1828.5432,-1225.2153,-785.3171,-1301.1147,-1341.4175,-1475.6129,-1796.5669,-1292.2573,-1690.3285,-1195.359,-2214.8518,-1039.3969,-326.4252,-929.6531,-664.9287,-274.85185,-164.151,-787.3711,-952.3893,-1009.7078,-1060.8005,-1321.4231,-1238.6821,NA,307,"ltr"
"308","0000000000000000003a_0",-508.70886,-477.40308,-549.2449,-556.3609,-414.32684,-577.0482,-578.8333,-945.1548,-924.397,-1182.0676,-1081.9587,-1053.5934,-463.2104,-955.6923,-869.5193,-1158.093,-871.3015,-933.0952,-986.2772,-952.7714,-1118.4987,-129.26135,-42.9895999999999,-512.22,-235.4942,28.04305,-88.0516999999999,-485.90796,-484.7884,-681.0181,-833.4463,-470.8385,-803.38367,NA,308,"ltr"
"309","0000000000000000003b_0",-431.42267,-455.85,-735.9182,-798.0898,-844.99304,-1174.8547,-976.2792,-1429.1376,-1456.2896,-1689.6519,-1448.359,-1352.6597,-1306.4408,-948.8756,-1069.0026,-1884.4779,-1490.8004,-1574.104,-1396.6936,-1247.4209,-1353.6335,-840.76515,-614.7074,-1417.8384,-549.58845,-298.2465,-207.32075,-886.7243,-1038.9211,-835.4772,-1077.2961,-902.8062,-1002.11346,NA,309,"ltr"
